3510.000000 56.015427 56.153370 56.291935 56.429508 
3515.000000 56.803055 56.957607 57.112919 57.266994 
3520.000000 56.717907 56.883732 57.050411 57.215687 
3525.000000 55.821224 55.984325 56.148258 56.310814 
3530.000000 56.590565 56.726509 56.863071 56.998669 
3535.000000 58.343056 58.456043 58.569435 58.682240 
3540.000000 59.378399 59.483742 59.589428 59.694649 
3545.000000 59.118706 59.217876 59.317333 59.416428 
3550.000000 58.005695 58.106232 58.207073 58.307510 
3555.000000 56.878353 56.992680 57.107433 57.221561 
3560.000000 55.863396 55.996788 56.130779 56.263847 
3565.000000 54.381832 54.546238 54.711502 54.875355 
3570.000000 53.438496 53.626812 53.816193 54.003773 
3575.000000 52.647511 52.838238 53.030056 53.220032 
3580.000000 51.017570 51.219063 51.421749 51.622391 
3585.000000 50.392826 50.590702 50.789753 50.986801 
3590.000000 52.187935 52.338017 52.488865 52.638466 
3595.000000 55.417015 55.523815 55.630997 55.737625 
3600.000000 56.933247 57.044872 57.156910 57.268349 
3605.000000 55.396236 55.537785 55.680016 55.821167 
3610.000000 54.059185 54.215210 54.372036 54.527542 
3615.000000 54.546280 54.704269 54.863087 55.020550 
3620.000000 55.821213 55.967522 56.114548 56.260418 
3625.000000 57.264236 57.386684 57.509640 57.631821 
3630.000000 57.153488 57.275032 57.397083 57.518368 
3635.000000 57.619774 57.748550 57.877895 58.006363 
3640.000000 59.399326 59.532600 59.666462 59.799404 
3645.000000 59.496574 59.638542 59.781170 59.922756 
3650.000000 60.083782 60.208549 60.333828 60.458336 
3655.000000 62.851013 62.940018 63.029221 63.118225 
3660.000000 64.839622 64.914795 64.990051 65.065331 
3665.000000 64.312080 64.390472 64.468994 64.547470 
3670.000000 63.023479 63.101597 63.179836 63.258030 
3675.000000 61.846046 61.929222 62.012566 62.095776 
3680.000000 60.676731 60.775536 60.874638 60.973362 
3685.000000 60.107170 60.206032 60.305195 60.403973 
3690.000000 60.987347 61.065235 61.143261 61.221218 
3695.000000 62.649147 62.709827 62.770481 62.831352 
3700.000000 62.682529 62.752140 62.821800 62.891548 
3705.000000 60.569214 60.660542 60.752110 60.843407 
3710.000000 60.149967 60.225273 60.300686 60.376068 
3715.000000 60.520107 60.583302 60.646492 60.709850 
3720.000000 58.307129 58.416359 58.525982 58.635048 
3725.000000 57.682892 57.797577 57.912704 58.027187 
3730.000000 56.703056 56.835606 56.968754 57.100975 
3735.000000 55.363285 55.536205 55.710072 55.882374 
3740.000000 57.044666 57.228199 57.412735 57.595600 
3745.000000 56.671795 56.852894 57.034988 57.215427 
3750.000000 56.517338 56.668137 56.819675 56.970016 
3755.000000 61.194176 61.331402 61.469215 61.606121 
3760.000000 64.067650 64.235580 64.404320 64.571754 
3765.000000 62.823933 62.965279 63.107243 63.248257 
3770.000000 62.890617 62.976883 63.063313 63.149612 
3775.000000 69.065773 69.150871 69.236076 69.321274 
3780.000000 76.397797 76.532875 76.668419 76.803329 
3785.000000 76.596962 76.773056 76.949936 77.125587 
3790.000000 69.182709 69.348434 69.514923 69.680222 
3795.000000 61.757507 61.879986 62.002918 62.125183 
3800.000000 62.800320 62.908989 63.017994 63.126553 
3805.000000 70.749687 70.899918 71.050758 71.200684 
3810.000000 75.248238 75.465988 75.684868 75.901909 
3815.000000 72.407471 72.677261 72.948616 73.217300 
3820.000000 67.426788 67.727516 68.030128 68.329498 
3825.000000 62.739700 63.050343 63.362976 63.672150 
3830.000000 56.225914 56.497059 56.769936 57.039810 
3835.000000 52.779552 53.006882 53.235611 53.461933 
3840.000000 57.981392 58.205696 58.431320 58.654697 
3845.000000 66.873604 67.111687 67.351120 67.588280 
3850.000000 72.079353 72.346764 72.615715 72.882042 
3855.000000 73.399368 73.707947 74.018410 74.325638 
3860.000000 73.481682 73.799942 74.120148 74.436996 
3865.000000 72.639229 72.929832 73.222176 73.511543 
3870.000000 70.711975 70.984337 71.258308 71.529541 
3875.000000 68.310326 68.559464 68.810043 69.058189 
3880.000000 63.856636 64.060707 64.265900 64.469223 
3885.000000 59.285946 59.434784 59.584332 59.732746 
3890.000000 61.510353 61.637352 61.764874 61.891605 
3895.000000 70.141167 70.308960 70.477547 70.644867 
3900.000000 77.349731 77.581459 77.814461 78.045372 
3905.000000 80.786171 81.050789 81.316910 81.580521 
3910.000000 82.683846 82.924370 83.166168 83.405861 
3915.000000 81.730011 81.968765 82.208794 82.446724 
3920.000000 77.024277 77.300041 77.577423 77.852066 
3925.000000 71.149879 71.484451 71.821159 72.154160 
3930.000000 66.241745 66.648529 67.058083 67.462761 
3935.000000 65.964539 66.386444 66.811256 67.230965 
3940.000000 70.642960 71.005013 71.369431 71.729729 
3945.000000 75.486916 75.773941 76.062675 76.348488 
3950.000000 77.965935 78.185707 78.406639 78.625679 
3955.000000 75.675964 75.879189 76.083450 76.286034 
3960.000000 66.759048 66.975548 67.193268 67.408951 
3965.000000 54.877979 55.097569 55.318504 55.537140 
3970.000000 51.873569 52.059700 52.246922 52.432293 
3975.000000 62.387283 62.528580 62.670509 62.811451 
3980.000000 75.952553 76.083733 76.215378 76.346390 
3985.000000 84.704079 84.843941 84.984276 85.123978 
3990.000000 88.756721 88.909714 89.063255 89.216026 
3995.000000 90.500664 90.654282 90.808456 90.961876 
4000.000000 90.846313 90.993256 91.140701 91.287476 
4005.000000 89.855370 89.981865 90.108696 90.235146 
4010.000000 89.984909 90.087997 90.191238 90.294456 
4015.000000 91.121353 91.213272 91.305252 91.397377 
4020.000000 89.992920 90.064880 90.136734 90.209015 
4025.000000 87.485718 87.543831 87.601746 87.660263 
4030.000000 86.557899 86.637741 86.717560 86.797653 
4035.000000 87.778648 87.873550 87.968544 88.063606 
4040.000000 88.460648 88.565178 88.669876 88.774513 
4045.000000 87.890579 88.011322 88.132355 88.253082 
4050.000000 88.753571 88.872108 88.990936 89.109482 
4055.000000 88.500366 88.611496 88.722855 88.834045 
4060.000000 86.237961 86.352661 86.467628 86.582352 
4065.000000 84.799522 84.915344 85.031456 85.147270 
4070.000000 84.834641 84.937241 85.040016 85.142700 
4075.000000 85.432587 85.525627 85.618752 85.711937 
4080.000000 87.433167 87.511246 87.589294 87.667633 
4085.000000 89.638435 89.694794 89.750931 89.807709 
4090.000000 87.703842 87.731560 87.758842 87.787148 
4095.000000 80.004112 80.003685 80.002670 80.002945 
4100.000000 73.666039 73.650345 73.633980 73.619026 
4105.000000 75.784569 75.766312 75.747360 75.729897 
4110.000000 82.114708 82.103592 82.091766 82.081459 
4115.000000 85.929977 85.927841 85.925026 85.923676 
4120.000000 86.608994 86.617096 86.624596 86.633438 
4125.000000 86.034958 86.057678 86.079918 86.103279 
4130.000000 84.738960 84.768311 84.797234 84.827164 
4135.000000 83.468529 83.477440 83.485764 83.495392 
4140.000000 81.627632 81.611458 81.594490 81.579185 
4145.000000 79.879364 79.853386 79.826546 79.801498 
4150.000000 80.361320 80.332458 80.302704 80.274803 
4155.000000 81.925491 81.906143 81.885963 81.867508 
4160.000000 83.628006 83.611008 83.593208 83.577103 
4165.000000 84.007286 83.992813 83.977554 83.963966 
4170.000000 82.319908 82.322533 82.324524 82.327896 
4175.000000 80.730637 80.739792 80.748375 80.758224 
4180.000000 81.106926 81.112129 81.116730 81.122665 
4185.000000 82.046188 82.059479 82.072235 82.086197 
4190.000000 82.143013 82.154732 82.165909 82.178299 
4195.000000 81.029274 81.041832 81.053848 81.067070 
4200.000000 80.574608 80.587418 80.599701 80.613174 
4205.000000 82.430847 82.424583 82.417625 82.412155 
4210.000000 84.257339 84.236443 84.214729 84.194748 
4215.000000 84.973228 84.965736 84.957535 84.950859 
4220.000000 83.953339 83.987366 84.021042 84.055588 
4225.000000 80.912949 80.964882 81.016624 81.068932 
4230.000000 80.717407 80.753113 80.788506 80.824707 
4235.000000 83.549957 83.589043 83.627831 83.667389 
4240.000000 86.794617 86.850578 86.906364 86.962708 
4245.000000 87.928497 88.008217 88.087967 88.167900 
4250.000000 85.886261 85.965004 86.043785 86.122734 
4255.000000 83.809586 83.872261 83.934830 83.997810 
4260.000000 84.292717 84.342606 84.392296 84.442589 
4265.000000 85.007980 85.068047 85.127998 85.188400 
4270.000000 82.574997 82.654984 82.735039 82.815201 
4275.000000 81.235931 81.305771 81.375587 81.445656 
4280.000000 82.840294 82.907516 82.974693 83.042175 
4285.000000 82.886803 82.969261 83.051804 83.134415 
4290.000000 81.017853 81.116943 81.216270 81.315392 
4295.000000 78.432777 78.562584 78.692886 78.822495 
4300.000000 74.604210 74.769119 74.934837 75.099281 
4305.000000 71.873001 72.040306 72.208458 72.375267 
4310.000000 74.873917 75.004883 75.136383 75.267120 
4315.000000 83.282158 83.365616 83.449165 83.532768 
4320.000000 87.709137 87.771835 87.834442 87.897453 
4325.000000 85.930634 85.983742 86.036705 86.090172 
4330.000000 85.108345 85.120049 85.131279 85.143608 
4335.000000 82.255333 82.260315 82.264816 82.270424 
4340.000000 79.053558 79.048073 79.042038 79.037209 
4345.000000 82.078178 82.076630 82.074532 82.073639 
4350.000000 87.274094 87.302078 87.329735 87.358223 
4355.000000 91.275284 91.323112 91.370743 91.418991 
4360.000000 95.468513 95.527916 95.587189 95.646957 
4365.000000 97.526466 97.596733 97.666946 97.737518 
4370.000000 95.139191 95.212456 95.285706 95.359245 
4375.000000 90.588249 90.657547 90.726799 90.796364 
4380.000000 85.456978 85.521965 85.586906 85.652168 
4385.000000 81.701370 81.747200 81.792839 81.839043 
4390.000000 83.609016 83.636154 83.662941 83.690598 
4395.000000 87.833946 87.866570 87.898872 87.931999 
4400.000000 88.385010 88.423782 88.462280 88.501526 
4405.000000 87.016357 87.032806 87.048782 87.065849 
4410.000000 88.257492 88.252502 88.246880 88.242676 
4415.000000 90.398926 90.392258 90.384918 90.379036 
4420.000000 91.329338 91.314857 91.299652 91.286018 
4425.000000 91.269218 91.249298 91.228607 91.209564 
4430.000000 90.723572 90.703575 90.682808 90.663689 
4435.000000 90.811241 90.791046 90.770081 90.750763 
4440.000000 92.718010 92.703461 92.688179 92.674484 
4445.000000 95.171707 95.173950 95.175598 95.178589 
4450.000000 95.314606 95.336693 95.358360 95.381058 
4455.000000 92.226135 92.253952 92.281403 92.309776 
4460.000000 89.965080 89.964058 89.962425 89.962143 
4465.000000 90.688904 90.661026 90.632324 90.605362 
4470.000000 93.033508 92.989212 92.943954 92.900696 
4475.000000 95.848190 95.820740 95.792458 95.765953 
4480.000000 98.007637 98.004425 98.000587 97.998169 
4485.000000 99.237328 99.246872 99.255875 99.266121 
4490.000000 99.298256 99.305473 99.312119 99.320061 
4495.000000 99.642410 99.643250 99.643471 99.645081 
4500.000000 102.035652 102.027847 102.019341 102.012383 
4505.000000 105.642227 105.639786 105.636688 105.635078 
4510.000000 105.349701 105.343292 105.336174 105.330620 
4515.000000 102.772514 102.786301 102.799576 102.814064 
4520.000000 100.697060 100.710449 100.723335 100.737411 
4525.000000 96.048141 96.069366 96.090157 96.111984 
4530.000000 93.325287 93.344437 93.363159 93.382912 
4535.000000 95.867561 95.872017 95.875900 95.881073 
4540.000000 98.138069 98.131592 98.124451 98.118782 
4545.000000 97.862198 97.863243 97.863686 97.865486 
4550.000000 97.245407 97.250244 97.254517 97.260078 
4555.000000 99.478554 99.481125 99.483109 99.486420 
4560.000000 101.855507 101.855164 101.854195 101.854630 
4565.000000 101.442413 101.446167 101.449326 101.453827 
4570.000000 101.906349 101.898369 101.889709 101.882561 
4575.000000 101.393730 101.386047 101.377693 101.370834 
4580.000000 99.138435 99.149529 99.160118 99.171890 
4585.000000 98.725807 98.730911 98.735458 98.741280 
4590.000000 98.974770 98.974098 98.972832 98.972923 
4595.000000 97.502747 97.492088 97.480751 97.470917 
4600.000000 96.489967 96.482811 96.475021 96.468658 
4605.000000 99.155106 99.145279 99.134773 99.125771 
4610.000000 102.388023 102.396439 102.404320 102.413437 
4615.000000 103.194901 103.211678 103.227989 103.245415 
4620.000000 103.374466 103.391068 103.407196 103.424454 
4625.000000 102.873421 102.881554 102.889153 102.897987 
4630.000000 102.112602 102.117943 102.122726 102.128799 
4635.000000 99.213173 99.210236 99.206688 99.204514 
4640.000000 96.142738 96.125526 96.107597 96.091232 
4645.000000 93.884514 93.864670 93.844101 93.825111 
4650.000000 94.574646 94.560257 94.545174 94.531601 
4655.000000 97.261917 97.249199 97.235802 97.223900 
4660.000000 97.902130 97.889839 97.876877 97.865410 
4665.000000 94.185364 94.188141 94.190376 94.193840 
4670.000000 93.381119 93.369682 93.357590 93.346947 
4675.000000 95.924995 95.910225 95.894760 95.880814 
4680.000000 96.284134 96.281998 96.279274 96.277863 
4685.000000 95.356613 95.335930 95.314507 95.294678 
4690.000000 95.496277 95.472839 95.448647 95.426086 
4695.000000 94.773750 94.751366 94.728226 94.706703 
4700.000000 93.261215 93.264130 93.266518 93.270111 
4705.000000 92.355843 92.356247 92.356110 92.357208 
4710.000000 93.167519 93.154175 93.140175 93.127617 
4715.000000 96.160332 96.139420 96.117783 96.097725 
4720.000000 99.008385 98.982956 98.956749 98.932228 
4725.000000 96.688774 96.660675 96.631783 96.604599 
4730.000000 93.384674 93.360886 93.336342 93.313408 
4735.000000 94.803902 94.784340 94.764069 94.745346 
4740.000000 97.386414 97.371384 97.355667 97.341461 
4745.000000 98.699661 98.678741 98.657082 98.637024 
4750.000000 98.321014 98.303047 98.284378 98.267258 
4755.000000 97.084984 97.070412 97.055161 97.041405 
4760.000000 95.086082 95.065407 95.044022 95.024193 
4765.000000 94.502602 94.490784 94.478333 94.467300 
4770.000000 96.440262 96.418388 96.395790 96.374779 
4775.000000 99.291847 99.263847 99.235062 99.207977 
4780.000000 99.283531 99.258789 99.233284 99.209442 
4785.000000 97.634651 97.620010 97.604698 97.590874 
4790.000000 98.120628 98.101143 98.080948 98.062309 
4795.000000 99.858070 99.832993 99.807152 99.782974 
4800.000000 100.068222 100.058304 100.047745 100.038620 
4805.000000 99.181183 99.169113 99.156387 99.145126 
4810.000000 99.403946 99.388023 99.371422 99.356331 
4815.000000 100.374840 100.350769 100.325928 100.302742 
4820.000000 100.913368 100.900948 100.887871 100.876266 
4825.000000 99.488083 99.480927 99.473167 99.466782 
4830.000000 98.334343 98.320679 98.306366 98.293503 
4835.000000 97.497581 97.480843 97.463425 97.447502 
4840.000000 96.872238 96.858856 96.844826 96.832230 
4845.000000 96.288269 96.264771 96.240547 96.217903 
4850.000000 94.206779 94.177162 94.146782 94.118042 
4855.000000 87.707718 87.691246 87.674179 87.658440 
4860.000000 80.566681 80.582382 80.597801 80.613945 
